Date,Open
2014-06-04,83.78
2014-06-05,84.93
2014-06-06,85.42
2014-06-09,85.29
2014-06-10,87.16
2014-06-11,86.6
2014-06-12,86.52
2014-06-13,84.83
2014-06-16,84.19
2014-06-17,84.93
2014-06-18,84.89
2014-06-19,84.91
2014-06-20,84.51
2014-06-23,84.02
2014-06-24,83.49
2014-06-25,83
2014-06-26,83.15
2014-06-27,83.56
2014-06-30,84.74
2014-07-01,86.04
2014-07-02,86.37
2014-07-03,86.18
2014-07-07,86.61
2014-07-08,88.57
2014-07-09,87.81
2014-07-10,86.26
2014-07-11,87.74
2014-07-14,88.2
2014-07-15,89.06
2014-07-16,89.22
2014-07-17,87.43
2014-07-18,86.14
2014-07-21,87.4
2014-07-22,87.11
2014-07-23,87.79
2014-07-24,89.28
2014-07-25,89.11
2014-07-28,90
2014-07-29,91.39
2014-07-30,90.57
2014-07-31,89.39
2014-08-01,87.31
2014-08-04,88.67
2014-08-05,87.74
2014-08-06,87.18
2014-08-07,87.78
2014-08-08,87.16
2014-08-11,88.09
2014-08-12,88.8
2014-08-13,88.9
2014-08-14,89.99
2014-08-15,90.52
2014-08-18,91.07
2014-08-19,91.92
2014-08-20,92.87
2014-08-21,92.99
2014-08-22,92.73
2014-08-25,94.12
2014-08-26,93.78
2014-08-27,93.41
2014-08-28,93.93
2014-08-29,95.11
2014-09-02,95.29
2014-09-03,95.33
2014-09-04,91.4
2014-09-05,91.35
2014-09-08,91.82
2014-09-09,91.61
2014-09-10,90.62
2014-09-11,92.84
2014-09-12,93.58
2014-09-15,95.06
2014-09-16,92.28
2014-09-17,93.64
2014-09-18,94.25
2014-09-19,94.58
2014-09-22,94.13
2014-09-23,93.02
2014-09-24,94.46
2014-09-25,92.93
2014-09-26,91.1
2014-09-29,91.21
2014-09-30,93.21
2014-10-01,93.01
2014-10-02,91.79
2014-10-03,91.95
2014-10-06,92.42
2014-10-07,91.94
2014-10-08,91.32
2014-10-09,93.89
2014-10-10,93.1
2014-10-13,93.69
2014-10-14,92.82
2014-10-15,90.59
2014-10-16,88.35
2014-10-17,90.15
2014-10-20,90.91
2014-10-21,95.26
2014-10-22,95.09
2014-10-23,96.24
2014-10-24,97.25
2014-10-27,96.95
2014-10-28,97.46
2014-10-29,98.61
2014-10-30,98.9
2014-10-31,99.87
2014-11-03,100.06
2014-11-04,101.12
2014-11-05,100.88
2014-11-06,100.85
2014-11-07,100.99
2014-11-10,101.24
2014-11-11,100.94
2014-11-12,101.57
2014-11-13,103.82
2014-11-14,105.08
2014-11-17,106.12
2014-11-18,105.81
2014-11-19,107.2
2014-11-20,106.71
2014-11-21,109.12
2014-11-24,108.51
2014-11-25,110.57
2014-11-26,109.52
2014-11-28,110.76
2014-12-01,110.33
2014-12-02,105.4
2014-12-03,107.49
2014-12-04,107.51
2014-12-05,107.71
2014-12-08,105.96
2014-12-09,102.33
2014-12-10,106.25
2014-12-11,104.25
2014-12-12,102.58
2014-12-15,102.8
2014-12-16,98.78
2014-12-17,99.48
2014-12-18,103.89
2014-12-19,104.25
2014-12-22,104.16
2014-12-23,105.15
2014-12-24,104.55
2014-12-26,104.1
2014-12-29,105.67
2014-12-30,105.53
2014-12-31,104.77
2015-01-02,103.44
2015-01-05,100.56
2015-01-06,98.94
2015-01-07,99.55
2015-01-08,101.44
2015-01-09,104.63
2015-01-12,104.56
2015-01-13,103.48
2015-01-14,101.26
2015-01-15,102.15
2015-01-16,99.39
2015-01-20,100.14
2015-01-21,101.18
2015-01-22,102.39
2015-01-23,104.29
2015-01-26,105.62
2015-01-27,104.4
2015-01-28,109.24
2015-01-29,108.02
2015-01-30,109.95
2015-02-02,109.63
2015-02-03,110.04
2015-02-04,110.04
2015-02-05,111.9
2015-02-06,111.9
2015-02-09,110.52
2015-02-10,112.04
2015-02-11,114.46
2015-02-12,117.53
2015-02-13,118.66
2015-02-17,118.86
2015-02-18,118.99
2015-02-19,119.78
2015-02-20,119.91
2015-02-23,121.22
2015-02-24,123.94
2015-02-25,122.65
2015-02-26,120.07
2015-02-27,121.2
2015-03-02,120.5
2015-03-03,120.23
2015-03-04,120.36
2015-03-05,119.88
2015-03-06,119.71
2015-03-09,119.3
2015-03-10,117.85
2015-03-11,116.31
2015-03-12,114.03
2015-03-13,115.98
2015-03-16,115.49
2015-03-17,117.38
2015-03-18,118.4
2015-03-19,120.03
2015-03-20,119.57
2015-03-23,118.51
2015-03-24,118.62
2015-03-25,117.97
2015-03-26,114.45
2015-03-27,116.14
2015-03-30,115.65
2015-03-31,117.55
2015-04-01,116.37
2015-04-02,116.57
2015-04-06,116.04
2015-04-07,119
2015-04-08,117.33
2015-04-09,117.33
2015-04-10,117.42
2015-04-13,119.68
2015-04-14,118.4
2015-04-15,117.85
2015-04-16,117.73
2015-04-17,117.05
2015-04-20,117.07
2015-04-21,119.43
2015-04-22,118.39
2015-04-23,119.61
2015-04-24,121.66
2015-04-27,123.35
2015-04-28,125.36
2015-04-29,121.35
2015-04-30,119.93
2015-05-01,117.56
2015-05-04,120.73
2015-05-05,119.47
2015-05-06,117.99
2015-05-07,116.81
2015-05-08,118.6
2015-05-11,119.26
2015-05-12,117.59
2015-05-13,118.1
2015-05-14,119.28
2015-05-15,120.84
2015-05-18,120.19
2015-05-19,122.35
2015-05-20,121.71
2015-05-21,121.77
2015-05-22,123.2
2015-05-26,124.14
2015-05-27,122.02
2015-05-28,123.45
2015-05-29,122.86
2015-06-01,121.97
2015-06-02,121.57
2015-06-03,122.32
2015-06-04,121.31
2015-06-05,121.24
2015-06-08,120.68
2015-06-09,118.62
2015-06-10,119.76
2015-06-11,120.94
2015-06-12,120.01
2015-06-15,118.05
2015-06-16,118.93
2015-06-17,119.57
2015-06-18,119.11
2015-06-19,119.56
2015-06-22,119.36
2015-06-23,119.35
2015-06-24,119.09
2015-06-25,120.64
2015-06-26,119.52
2015-06-29,117.46
2015-06-30,117.56
2015-07-01,118.8
2015-07-02,118.36
2015-07-06,116.97
2015-07-07,117.86
2015-07-08,116.54
2015-07-09,115.95
2015-07-10,114.16
2015-07-13,117.05
2015-07-14,118
2015-07-15,117.7
2015-07-16,119.59
2015-07-17,120.84
2015-07-20,122.61
2015-07-21,124.37
2015-07-22,114.21
2015-07-23,118.15
2015-07-24,117.32
2015-07-27,115.24
2015-07-28,115.51
2015-07-29,115.29
2015-07-30,114.52
2015-07-31,114.78
2015-08-03,113.75
2015-08-04,109.93
2015-08-05,105.74
2015-08-06,109.06
2015-08-07,107.76
2015-08-10,109.59
2015-08-11,110.79
2015-08-12,105.83
2015-08-13,109.13
2015-08-14,107.51
2015-08-17,109.13
2015-08-18,109.5
2015-08-19,109.18
2015-08-20,107.29
2015-08-21,103.85
2015-08-24,89.22
2015-08-25,104.49
2015-08-26,100.71
2015-08-27,105.55
2015-08-28,105.49
2015-08-31,105.36
2015-09-01,103.59
2015-09-02,103.66
2015-09-03,105.79
2015-09-04,102.48
2015-09-08,105.09
2015-09-09,106.98
2015-09-10,103.7
2015-09-11,105.13
2015-09-14,109.64
2015-09-15,109.02
2015-09-16,109.33
2015-09-17,108.77
2015-09-18,105.53
2015-09-21,106.9
2015-09-22,106.63
2015-09-23,106.86
2015-09-24,106.5
2015-09-25,109.5
2015-09-28,107.07
2015-09-29,106.11
2015-09-30,103.61
2015-10-01,102.57
2015-10-02,101.58
2015-10-05,103.34
2015-10-06,104.04
2015-10-07,105.08
2015-10-08,103.63
2015-10-09,103.45
2015-10-12,106.02
2015-10-13,104.22
2015-10-14,104.66
2015-10-15,104.32
2015-10-16,105.12
2015-10-19,104.2
2015-10-20,104.71
2015-10-21,107.21
2015-10-22,107.52
2015-10-23,109.75
2015-10-26,111.05
2015-10-27,108.53
2015-10-28,109.97
2015-10-29,111.63
2015-10-30,113.78
2015-11-02,113.6
2015-11-03,113.6
2015-11-04,115.8
2015-11-05,115.08
2015-11-06,114.38
2015-11-09,114.24
2015-11-10,110.41
2015-11-11,109.91
2015-11-12,109.8
2015-11-13,108.8
2015-11-16,105.19
2015-11-17,108.54
2015-11-18,109.33
2015-11-19,111.11
2015-11-20,112.58
2015-11-23,112.65
2015-11-24,110.81
2015-11-25,112.59
2015-11-27,111.72
2015-11-30,111.44
2015-12-01,112.15
2015-12-02,110.82
2015-12-03,110.08
2015-12-04,108.89
2015-12-07,112.37
2015-12-08,110.99
2015-12-09,111.11
2015-12-10,109.6
2015-12-11,108.79
2015-12-14,105.95
2015-12-15,105.72
2015-12-16,104.9
2015-12-17,105.8
2015-12-18,102.86
2015-12-21,101.32
2015-12-22,101.44
2015-12-23,101.31
2015-12-24,102.95
2015-12-28,101.61
2015-12-29,101.02
2015-12-30,102.55
2015-12-31,101.07
2016-01-04,96.91
2016-01-05,99.88
2016-01-06,94.98
2016-01-07,93.2
2016-01-08,93.08
2016-01-11,93.47
2016-01-12,94.97
2016-01-13,94.75
2016-01-14,92.52
2016-01-15,90.86
2016-01-19,92.94
2016-01-20,89.82
2016-01-21,91.67
2016-01-22,93.15
2016-01-25,95.88
2016-01-26,94.38
2016-01-27,90.71
2016-01-28,88.58
2016-01-29,89.53
2016-02-01,91.11
2016-02-02,90.12
2016-02-03,89.72
2016-02-04,91.03
2016-02-05,91.65
2016-02-08,88.44
2016-02-09,89.54
2016-02-10,91.08
2016-02-11,89.06
2016-02-12,89.44
2016-02-16,90.23
2016-02-17,91.8
2016-02-18,93.86
2016-02-19,91.16
2016-02-22,91.45
2016-02-23,91.54
2016-02-24,89.24
2016-02-25,91.21
2016-02-26,92.3
2016-02-29,91.98
2016-03-01,92.73
2016-03-02,95.44
2016-03-03,95.51
2016-03-04,97.21
2016-03-07,97.23
2016-03-08,95.7
2016-03-09,96.2
2016-03-10,96.3
2016-03-11,97.09
2016-03-14,96.77
2016-03-15,98.72
2016-03-16,99.34
2016-03-17,100.2
2016-03-18,100.98
2016-03-21,100.59
2016-03-22,99.94
2016-03-23,101.11
2016-03-24,100.15
2016-03-28,100.66
2016-03-29,99.6
2016-03-30,103.17
2016-03-31,104.19
2016-04-01,103.3
2016-04-04,104.85
2016-04-05,103.99
2016-04-06,104.67
2016-04-07,104.41
2016-04-08,103.42
2016-04-11,103.48
2016-04-12,103.83
2016-04-13,105.21
2016-04-14,105.99
2016-04-15,106.46
2016-04-18,103.4
2016-04-19,102.44
2016-04-20,101.26
2016-04-21,101.54
2016-04-22,99.72
2016-04-25,99.71
2016-04-26,98.67
2016-04-27,91.16
2016-04-28,92.69
2016-04-29,89.25
2016-05-02,89.23
2016-05-03,89.45
2016-05-04,90.4
2016-05-05,89.8
2016-05-06,89.2
2016-05-09,88.85
2016-05-10,89.16
2016-05-11,89.31
2016-05-12,88.58
2016-05-13,85.98
2016-05-16,88.27
2016-05-17,90.33
2016-05-18,89.96
2016-05-19,90.42
2016-05-20,90.42
2016-05-23,91.59
2016-05-24,92.88
2016-05-25,94.27
2016-05-26,95.23
2016-05-27,95
2016-05-31,95.15
2016-06-01,94.6
2016-06-02,93.24
2016-06-03,93.43
2016-06-06,93.62
2016-06-07,94.82
2016-06-08,94.6
2016-06-09,94.1
2016-06-10,94.13
2016-06-13,94.29
2016-06-14,92.98
2016-06-15,93.45
2016-06-16,92.15
2016-06-17,92.31
2016-06-20,91.72
2016-06-21,90.7
2016-06-22,91.95
2016-06-23,91.66
2016-06-24,88.76
2016-06-27,88.85
2016-06-28,88.75
2016-06-29,89.78
2016-06-30,90.23
2016-07-01,91.23
2016-07-05,91.13
2016-07-06,90.38
2016-07-07,91.43
2016-07-08,92.18
2016-07-11,92.43
2016-07-12,92.83
2016-07-13,93.06
2016-07-14,93.04
2016-07-15,94.51
2016-07-18,94.29
2016-07-19,95.12
2016-07-20,95.54
2016-07-21,95.37
2016-07-22,94.83
2016-07-25,93.86
2016-07-26,92.5
2016-07-27,99.62
2016-07-28,98.24
2016-07-29,99.54
2016-08-01,99.75
2016-08-02,101.32
2016-08-03,100.13
2016-08-04,101.41
2016-08-05,102.08
2016-08-08,103.28
2016-08-09,103.96
2016-08-10,104.42
2016-08-11,104.24
2016-08-12,103.53
2016-08-15,103.87
2016-08-16,105.3
2016-08-17,104.8
2016-08-18,104.92
2016-08-19,104.48
2016-08-22,104.56
2016-08-23,104.31
2016-08-24,104.29
2016-08-25,103.15
2016-08-26,103.17
2016-08-29,102.41
2016-08-30,101.63
2016-08-31,101.49
2016-09-01,101.95
2016-09-02,103.45
2016-09-06,103.64
2016-09-07,103.58
2016-09-08,103.02
2016-09-09,100.51
2016-09-12,98.6
2016-09-13,103.27
2016-09-14,104.44
2016-09-15,109.37
2016-09-16,110.58
2016-09-19,110.65
2016-09-20,108.59
2016-09-21,109.36
2016-09-22,109.84
2016-09-23,109.91
2016-09-26,107.24
2016-09-27,108.54
2016-09-28,109.2
2016-09-29,108.7
2016-09-30,108.02
2016-10-03,108.26
2016-10-04,108.6
2016-10-05,108.93
2016-10-06,109.21
2016-10-07,109.8
2016-10-10,110.48
2016-10-11,113.06
2016-10-12,112.72
2016-10-13,112.18
2016-10-14,113.23
2016-10-17,112.7
2016-10-18,113.52
2016-10-19,112.62
2016-10-20,112.25
2016-10-21,112.2
2016-10-24,112.48
2016-10-25,113.3
2016-10-26,109.8
2016-10-27,110.84
2016-10-28,109.38
2016-10-31,109.17
2016-11-01,108.98
2016-11-02,107
2016-11-03,107.15
2016-11-04,104.78
2016-11-07,106.28
2016-11-08,106.5
2016-11-09,106.09
2016-11-10,107.25
2016-11-11,103.42
2016-11-14,103.99
2016-11-15,102.89
2016-11-16,103.02
2016-11-17,106.02
2016-11-18,105.93
2016-11-21,106.32
2016-11-22,108.09
2016-11-23,107.52
2016-11-25,107.29
2016-11-28,107.58
2016-11-29,106.96
2016-11-30,107.75
2016-12-01,106.56
2016-12-02,105.4
2016-12-05,106.2
2016-12-06,105.72
2016-12-07,105.49
2016-12-08,107.03
2016-12-09,108.43
2016-12-12,109.38
2016-12-13,109.91
2016-12-14,111.07
2016-12-15,111.4
2016-12-16,112.45
2016-12-19,111.8
2016-12-20,112.71
2016-12-21,112.77
2016-12-22,112.33
2016-12-23,111.6
2016-12-27,112.5
2016-12-28,113.46
2016-12-29,112.43
2016-12-30,112.62
2017-01-03,111.8
2017-01-04,111.85
2017-01-05,111.92
2017-01-06,112.75
2017-01-09,113.88
2017-01-10,114.67
2017-01-11,114.64
2017-01-12,114.8
2017-01-13,115
2017-01-17,114.25
2017-01-18,115.86
2017-01-19,115.28
2017-01-20,116.29
2017-01-23,115.86
2017-01-24,115.42
2017-01-25,116.26
2017-01-26,117.47
2017-01-27,117.92
2017-01-30,116.75
2017-01-31,116.97
2017-02-01,122.64
2017-02-02,123.56
2017-02-03,123.88
2017-02-06,124.67
2017-02-07,126.03
2017-02-08,126.82
2017-02-09,127.66
2017-02-10,128.44
2017-02-13,129.04
2017-02-14,129.42
2017-02-15,131.41
2017-02-16,131.55
2017-02-17,131
2017-02-21,132.1
2017-02-22,132.29
2017-02-23,133.21
2017-02-24,131.79
2017-02-27,132.98
2017-02-28,132.92
2017-03-01,133.71
2017-03-02,135.75
2017-03-03,134.57
2017-03-06,135.14
2017-03-07,134.84
2017-03-08,134.73
2017-03-09,134.53
2017-03-10,135.03
2017-03-13,134.64
2017-03-14,135.07
2017-03-15,135.18
2017-03-16,136.45
2017-03-17,136.72
2017-03-20,136.14
2017-03-21,137.8
2017-03-22,135.61
2017-03-23,136.97
2017-03-24,137.21
2017-03-27,135.16
2017-03-28,136.64
2017-03-29,139.32
2017-03-30,139.82
2017-03-31,139.36
2017-04-03,139.35
2017-04-04,138.9
2017-04-05,139.84
2017-04-06,139.91
2017-04-07,139.37
2017-04-10,139.24
2017-04-11,138.6
2017-04-12,137.3
2017-04-13,137.6
2017-04-17,137.19
2017-04-18,137.12
2017-04-19,137.58
2017-04-20,136.94
2017-04-21,138.12
2017-04-24,139.15
2017-04-25,139.54
2017-04-26,140.09
2017-04-27,139.55
2017-04-28,139.72
2017-05-01,140.7
2017-05-02,143.06
2017-05-03,141.17
2017-05-04,142.07
2017-05-05,142.31
2017-05-08,144.51
2017-05-09,149.2
2017-05-10,148.97
2017-05-11,148.44
2017-05-12,150.63
2017-05-15,151.9
2017-05-16,151.83
2017-05-17,149.55
2017-05-18,147.29
2017-05-19,149.34
2017-05-22,149.94
2017-05-23,150.82
2017-05-24,149.79
2017-05-25,149.68
2017-05-26,149.94
2017-05-30,149.38
2017-05-31,149.92
2017-06-01,149.14
2017-06-02,149.54
2017-06-05,150.28
2017-06-06,149.85
2017-06-07,150.94
2017-06-08,151.16
2017-06-09,151.1
2017-06-12,141.9
2017-06-13,143.28
2017-06-14,143.62
2017-06-15,139.55
2017-06-16,139.99
2017-06-19,139.88
2017-06-20,143
2017-06-21,141.69
2017-06-22,141.93
2017-06-23,141.31
2017-06-26,143.29
2017-06-27,141.19
2017-06-28,140.68
2017-06-29,140.9
2017-06-30,140.65
2017-07-03,141.06
2017-07-05,139.91
2017-07-06,139.25
2017-07-07,139.14
2017-07-10,140.31
2017-07-11,140.92
2017-07-12,142.03
2017-07-13,141.67
2017-07-14,144.07
2017-07-17,144.9
2017-07-18,145.27
2017-07-19,146.52
2017-07-20,147.51
2017-07-21,146.04
2017-07-24,146.61
2017-07-25,147.8
2017-07-26,149.31
2017-07-27,149.7
2017-07-28,145.94
2017-07-31,145.95
2017-08-01,145.17
2017-08-02,155.09
2017-08-03,152.91
2017-08-04,151.96
2017-08-07,152.92
2017-08-08,154.42
2017-08-09,155.07
2017-08-10,156.3
2017-08-11,153.07
2017-08-14,155.73
2017-08-15,157.04
2017-08-16,158.29
2017-08-17,156.91
2017-08-18,154.31
2017-08-21,153.95
2017-08-22,154.67
2017-08-23,155.49
2017-08-24,156.82
2017-08-25,156.06
2017-08-28,156.53
2017-08-29,156.5
2017-08-30,160.11
2017-08-31,159.96
2017-09-01,161.09
2017-09-05,160.06
2017-09-06,159.05
2017-09-07,158.44
2017-09-08,157.24
2017-09-11,156.89
2017-09-12,158.95
2017-09-13,156.27
2017-09-14,155.41
2017-09-15,154.9
2017-09-18,156.51
2017-09-19,155.92
2017-09-20,154.35
2017-09-21,152.29
2017-09-22,148.13
2017-09-25,146.61
2017-09-26,148.36
2017-09-27,150.34
2017-09-28,150.43
2017-09-29,149.76
2017-10-02,150.79
2017-10-03,150.54
2017-10-04,150.17
2017-10-05,150.71
2017-10-06,151.48
2017-10-09,152.3
2017-10-10,152.55
2017-10-11,152.46
2017-10-12,152.83
2017-10-13,153.2
2017-10-16,154.35
2017-10-17,156.18
2017-10-18,156.81
2017-10-19,153.22
2017-10-20,153.08
2017-10-23,153.36
2017-10-24,152.77
2017-10-25,153.38
2017-10-26,153.69
2017-10-27,155.7
2017-10-30,160.2
2017-10-31,164.12
2017-11-01,166.05
2017-11-02,162.85
2017-11-03,170.08
2017-11-06,168.49
2017-11-07,169.99
2017-11-08,170.73
2017-11-09,171.17
2017-11-10,171.78
2017-11-13,170.2
2017-11-14,169.75
2017-11-15,166.74
2017-11-16,167.93
2017-11-17,167.79
2017-11-20,167.05
2017-11-21,167.54
2017-11-22,170.07
2017-11-24,171.77
2017-11-27,171.72
2017-11-28,170.99
2017-11-29,169.35
2017-11-30,167.19
2017-12-01,166.72
2017-12-04,169.2
2017-12-05,165.85
2017-12-06,164.32
2017-12-07,165.82
2017-12-08,167.25
2017-12-11,165.99
2017-12-12,168.88
2017-12-13,169.22
2017-12-14,169.12
2017-12-15,170.33
2017-12-18,171.56
2017-12-19,171.7
2017-12-20,171.55
2017-12-21,170.86
2017-12-22,171.36
2017-12-26,167.56
2017-12-27,166.87
2017-12-28,167.75
2017-12-29,167.28
2018-01-02,166.93
2018-01-03,169.25
2018-01-04,169.26
2018-01-05,170.14
2018-01-08,171.04
2018-01-09,171.23
2018-01-10,169.87
2018-01-11,171.27
2018-01-12,172.83
2018-01-16,174.52
2018-01-17,172.8
2018-01-18,175.96
2018-01-19,175.22
2018-01-22,173.93
2018-01-23,173.93
2018-01-24,173.88
2018-01-25,171.19
2018-01-26,168.73
2018-01-29,166.93
2018-01-30,162.39
2018-01-31,163.7
2018-02-01,163.99
2018-02-02,162.85
2018-02-05,156.08
2018-02-06,151.89
2018-02-07,159.99
2018-02-08,157.24
2018-02-09,154.71
2018-02-12,156.12
2018-02-13,159.52
2018-02-14,160.59
2018-02-15,167.24
2018-02-16,169.77
2018-02-20,169.47
2018-02-21,170.24
2018-02-22,169.22
2018-02-23,171.07
2018-02-26,173.7
2018-02-27,176.41
2018-02-28,176.57
2018-03-01,175.86
2018-03-02,170.21
2018-03-05,172.58
2018-03-06,175.24
2018-03-07,172.32
2018-03-08,172.85
2018-03-09,175.29
2018-03-12,177.59
2018-03-13,179.85
2018-03-14,177.62
2018-03-15,175.82
2018-03-16,175.97
2018-03-19,174.66
2018-03-20,172.61
2018-03-21,172.41
2018-03-22,167.45
2018-03-23,165.86
2018-03-26,165.55
2018-03-27,171.08
2018-03-28,164.74
2018-03-29,165.29
2018-04-02,164.14
2018-04-03,165.13
2018-04-04,162.41
2018-04-05,169.99
2018-04-06,168.41
2018-04-09,167.33
2018-04-10,170.41
2018-04-11,169.65
2018-04-12,170.81
2018-04-13,172.16
2018-04-16,172.4
2018-04-17,173.84
2018-04-18,175.14
2018-04-19,171.15
2018-04-20,168.04
2018-04-23,164.33
2018-04-24,163.19
2018-04-25,160.18
2018-04-26,161.66
2018-04-27,161.54
2018-04-30,159.7
2018-05-01,163.91
2018-05-02,172.6
2018-05-03,173.24
2018-05-04,175.58
2018-05-07,182.4
2018-05-08,182.22
2018-05-09,183.75
2018-05-10,184.92
2018-05-11,187.37
2018-05-14,186.89
2018-05-15,184.69
2018-05-16,183.99
2018-05-17,185.89
2018-05-18,185.09
2018-05-21,185.89
2018-05-22,186.27
2018-05-23,184.26
2018-05-24,186.66
2018-05-25,186.12
2018-05-29,185.5
2018-05-30,185.62
2018-05-31,185.12
2018-06-01,185.88
2018-06-04,189.49
2018-06-05,190.91
2018-06-06,191.46
2018-06-07,191.97
2018-06-08,189.03
2018-06-11,189.21
2018-06-12,189.25
2018-06-13,190.26
2018-06-14,189.4
2018-06-15,187.9
2018-06-18,185.78
2018-06-19,183.07
2018-06-20,184.26
2018-06-21,185.15
2018-06-22,184.04
2018-06-25,181.35
2018-06-26,180.94
2018-06-27,183.16
2018-06-28,182.04
2018-06-29,184.2
2018-07-02,181.76
2018-07-03,185.69
2018-07-05,183.18
2018-07-06,183.34
2018-07-09,187.38
2018-07-10,188.57
2018-07-11,186.39
2018-07-12,187.41
2018-07-13,188.94
2018-07-16,189.37
2018-07-17,187.62
2018-07-18,189.63
2018-07-19,187.57
2018-07-20,189.63
2018-07-23,188.54
2018-07-24,190.29
2018-07-25,190.9
2018-07-26,192.43
2018-07-27,192.81
2018-07-30,189.75
2018-07-31,188.17
2018-08-01,196.9
2018-08-02,198.33
2018-08-03,204.71
2018-08-06,205.67
2018-08-07,206.98
2018-08-08,203.74
2018-08-09,204.96
2018-08-10,205.76
2018-08-13,206.09
2018-08-14,208.53
2018-08-15,207.6
2018-08-16,210.11
2018-08-17,211.79
2018-08-20,216.41
2018-08-21,215.12
2018-08-22,212.44
2018-08-23,212.99
2018-08-24,214.93
2018-08-27,215.47
2018-08-28,217.32
2018-08-29,218.45
2018-08-30,221.52
2018-08-31,224.76
2018-09-04,226.64
2018-09-05,227.22
2018-09-06,224.48
2018-09-07,220.13
2018-09-10,219.24
2018-09-11,216.32
2018-09-12,223.2
2018-09-13,221.79
2018-09-14,224
2018-09-17,220.43
2018-09-18,216.11
2018-09-19,216.81
2018-09-20,218.54
2018-09-21,219.07
2018-09-24,215.14
2018-09-25,218.05
2018-09-26,219.29
2018-09-27,222.09
2018-09-28,223.05
2018-10-01,226.19
2018-10-02,225.49
2018-10-03,228.27
2018-10-04,229
2018-10-05,226.2
2018-10-08,220.49
2018-10-09,221.91
2018-10-10,223.72
2018-10-11,212.86
2018-10-12,218.72
2018-10-15,219.45
2018-10-16,217.24
2018-10-17,220.58
2018-10-18,216.18
2018-10-19,216.37
2018-10-22,218.09
2018-10-23,214.16
2018-10-24,220.88
2018-10-25,216.03
2018-10-26,214.23
2018-10-29,217.5
2018-10-30,209.52
2018-10-31,215.2
2018-11-01,217.36
2018-11-02,207.93
2018-11-05,202.72
2018-11-06,200.36
2018-11-07,204.38
2018-11-08,209.08
2018-11-09,204.67
2018-11-12,198.15
2018-11-13,190.81
2018-11-14,193.07
2018-11-15,187.59
2018-11-16,189.69
2018-11-19,189.19
2018-11-20,177.61
2018-11-21,178.96
2018-11-23,174.19
2018-11-26,173.5
2018-11-27,170.78
2018-11-28,175.98
2018-11-29,181.88
2018-11-30,179.52
2018-12-03,183.67
2018-12-04,180.18
2018-12-06,171.03
2018-12-07,172.75
2018-12-10,164.3
2018-12-11,170.93
2018-12-12,169.67
2018-12-13,169.76
2018-12-14,168.28
2018-12-17,164.74
2018-12-18,164.67
2018-12-19,165.29
2018-12-20,159.72
2018-12-21,156.19
2018-12-24,147.52
2018-12-26,147.67
2018-12-27,155.17
2018-12-28,156.83
2018-12-31,157.85
2019-01-02,154.23
2019-01-03,143.37
2019-01-04,143.91
2019-01-07,148.06
2019-01-08,148.92
2019-01-09,150.64
2019-01-10,151.85
2019-01-11,152.23
2019-01-14,150.21
2019-01-15,149.63
2019-01-16,152.43
2019-01-17,153.54
2019-01-18,156.83
2019-01-22,155.74
2019-01-23,153.49
2019-01-24,153.45
2019-01-25,154.82
2019-01-28,155.12
2019-01-29,155.58
2019-01-30,162.55
2019-01-31,165.4
2019-02-01,166.25
2019-02-04,166.7
2019-02-05,172.12
2019-02-06,173.9
2019-02-07,171.66
2019-02-08,168.99
2019-02-11,171.05
2019-02-12,170.1
2019-02-13,171.39
2019-02-14,169.71
2019-02-15,171.25
2019-02-19,169.71
2019-02-20,171.19
2019-02-21,171.8
2019-02-22,171.58
2019-02-25,174.16
2019-02-26,173.71
2019-02-27,173.21
2019-02-28,174.32
2019-03-01,174.28
2019-03-04,175.69
2019-03-05,175.94
2019-03-06,174.67
2019-03-07,173.87
2019-03-08,170.32
2019-03-11,175.49
2019-03-12,180
2019-03-13,182.25
2019-03-14,183.9
2019-03-15,184.85
2019-03-18,185.8
2019-03-19,188.35
2019-03-20,186.23
2019-03-21,190.02
2019-03-22,195.34
2019-03-25,191.51
2019-03-26,191.66
2019-03-27,188.75
2019-03-28,188.95
2019-03-29,189.83
2019-04-01,191.64
2019-04-02,191.09
2019-04-03,193.25
2019-04-04,194.79
2019-04-05,196.45
2019-04-08,196.42
2019-04-09,200.32
2019-04-10,198.68
2019-04-11,200.85
2019-04-12,199.2
2019-04-15,198.58
2019-04-16,199.46
2019-04-17,199.54
2019-04-18,203.12
2019-04-22,202.83
2019-04-23,204.43
2019-04-24,207.36
2019-04-25,206.83
2019-04-26,204.9
2019-04-29,204.4
2019-04-30,203.06
2019-05-01,209.88
2019-05-02,209.84
2019-05-03,210.89
2019-05-06,204.29
2019-05-07,205.88
2019-05-08,201.9
2019-05-09,200.4
